card_variant_id,card_canonical_code,card_card_code,card_name,candidate_market_product_pk,candidate_market_product_external_id,match_score,match_reasons,ambiguity_notes,pool_size,scored_candidates,match_confidence,needs_manual_review
6265,OP15-098,,Monkey.D.Luffy,5571,685453,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6277,OP15-109,,Nico Robin,5583,685465,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6282,OP15-113,,Roronoa Zoro,5588,685470,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6284,OP15-114,,Wyper,5590,685472,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6287,OP15-116,,Gum-Gum Golden Rifle,5593,685475,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6290,OP15-118,,Enel,5596,685478,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=3; flagged_needs_manual_review,3,3,medium,1
6293,OP15-119,,Monkey.D.Luffy,5599,685481,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6449,P-057,,Fleeting Lullaby,3174,580992,77,market_number_eq_canonical_or_extracted;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2,2,2,medium,0
6452,P-058,,Where the Wind Blows,3175,580993,77,market_number_eq_canonical_or_extracted;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2,2,2,medium,0
6455,P-059,,The World's Continuation,3176,580994,77,market_number_eq_canonical_or_extracted;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2,2,2,medium,0
6458,P-060,,Tot Musica,3177,580995,77,market_number_eq_canonical_or_extracted;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2,2,2,medium,0
6664,PRB01-001,,Sanji,3314,586608,115,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6668,PRB02-001,,Koby,4680,653429,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6672,PRB02-002,,Trafalgar Law,4677,653423,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6676,PRB02-003,,Lucky.Roux,4664,653262,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6680,PRB02-004,,Jewelry Bonney,4666,653264,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6684,PRB02-005,,Monkey.D.Luffy,4668,653266,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=5; flagged_needs_manual_review,5,5,medium,1
6688,PRB02-006,,Roronoa Zoro,4682,653431,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=3; flagged_needs_manual_review,3,3,medium,1
6694,PRB02-007,,Jinbe,4690,653603,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6698,PRB02-008,,Marco,4687,653586,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6702,PRB02-009,,Mr.3(Galdino),4672,653398,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6706,PRB02-010,,Charlotte Pudding,4684,653536,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6710,PRB02-011,,Donquixote Doflamingo,4686,653544,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6714,PRB02-012,,Nami,4670,653393,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6718,PRB02-013,,Gecko Moria,4700,653843,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6722,PRB02-014,,Sabo,4698,653841,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=3; flagged_needs_manual_review,3,3,medium,1
6727,PRB02-015,,Shiryu,4676,653404,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6731,PRB02-016,,Otama,4674,653401,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6735,PRB02-017,,Boa Hancock,4702,653858,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6739,PRB02-018,,Portgas.D.Ace,4703,653860,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
6920,ST03-002,,Edward Weevil,687,288267,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7190,ST07-014,,Pekoms,2165,500151,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7298,ST10-010,,Trafalgar Law,3356,587398,69,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=4; flagged_needs_manual_review,4,4,medium,1
7299,ST10-010,,Trafalgar Law,3356,587398,69,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=4; flagged_needs_manual_review,4,4,medium,1
7303,ST10-010,,Trafalgar Law,3356,587398,81,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=4; flagged_needs_manual_review,4,4,medium,1
7433,ST13-011,,Portgas.D.Ace,4438,646571,43,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;card_name_substring_product;source_tcgcsv,flagged_needs_manual_review,1,1,medium,1
7434,ST13-011,,Portgas.D.Ace,4438,646571,43,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,flagged_needs_manual_review,1,1,medium,1
7436,ST13-011,,Portgas.D.Ace,4438,646571,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7455,ST13-015,,Monkey.D.Luffy,1465,617594,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7456,ST13-015,,Monkey.D.Luffy,1465,617594,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7457,ST13-015,,Monkey.D.Luffy,1465,617594,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7458,ST13-015,,Monkey.D.Luffy,1465,617594,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7687,ST21-014,,Monkey.D.Luffy,1818,661704,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7688,ST21-014,,Monkey.D.Luffy,1818,661704,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7689,ST21-014,,Monkey.D.Luffy,1818,661704,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7690,ST21-014,,Monkey.D.Luffy,1818,661704,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7703,ST21-017,,Gum-Gum Mole Pistol,1788,657484,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7704,ST21-017,,Gum-Gum Mole Pistol,1788,657484,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,medium_confidence_tier,1,1,medium,0
7829,ST29-002,,Usopp,5371,671550,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7833,ST29-003,,Kaku,5373,671555,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7837,ST29-004,,Sanji,5375,671558,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7841,ST29-005,,Jinbe,5377,671560,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7845,ST29-006,,Stussy,5379,671563,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7849,ST29-007,,Tony Tony.Chopper,5381,671596,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7853,ST29-008,,Nami,5383,671598,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7857,ST29-009,,Nico Robin,5385,671600,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7861,ST29-010,,Franky,5387,671602,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7865,ST29-011,,Brook,5389,671604,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7869,ST29-012,,Monkey.D.Luffy,5391,671606,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7873,ST29-013,,Rob Lucci,5393,671608,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
7877,ST29-014,,Roronoa Zoro,5395,671610,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,multiple_scored_candidates n=2; flagged_needs_manual_review,2,2,medium,1
